,Date,Stock Code,Lost_Qty,Lost_Profit
1031,2017-04-06,BAK-CAK,3,253.6400051359039
1032,2017-04-06,FRU-ORG,21,625.4977929171008
1033,2017-04-06,SNA-COO,20,626.178214024868
1034,2017-04-07,EGG-FIS,2,192.84657052522905
1035,2017-04-07,EGG-MUT,2,421.44211505922163
1036,2017-04-08,FRU-FRE,11,183.95372025569728
1037,2017-04-08,EGG-CHI,7,447.7309869891443
1038,2017-04-08,FRU-ORG,47,1399.9236317668447
1039,2017-04-09,BAK-CAK,11,930.013352164981
1040,2017-04-09,OIL-MAS,2,184.11295402653502
1041,2017-04-09,BAK-BRE,31,364.78881178428907
1042,2017-04-09,EGG-MUT,2,421.44211505922163
1043,2017-04-10,EGG-CHI,5,319.8078478493888
1044,2017-04-10,EGG-MUT,2,421.44211505922163
1045,2017-04-11,FRU-FRE,94,1571.9681549123222
1046,2017-04-11,OIL-MAS,11,1012.6212471459426
1047,2017-04-11,BAK-BRE,120,1412.0857230359577
1048,2017-04-12,OIL-MAS,7,644.3953390928725
1049,2017-04-13,FRU-ORG,5,148.92804593264304
1050,2017-04-15,FRU-FRE,11,183.95372025569728
1051,2017-04-15,BAK-CAK,4,338.18667351453854
1052,2017-04-15,EGG-MUT,3,632.1631725888325
1053,2017-04-16,EGG-CHI,4,255.84627827951104
1054,2017-04-18,FRU-FRE,35,585.3072917226732
1055,2017-04-19,BEV-SOF,7,71.2282762949408
1056,2017-04-19,BAK-CAK,1,84.54666837863464
1057,2017-04-19,EGG-FIS,21,2024.8889905149051
1058,2017-04-21,BAK-BRE,20,235.34762050599295
1059,2017-04-23,FRU-FRE,62,1036.830059623021
1060,2017-04-23,BAK-BRE,32,376.5561928095887
1061,2017-04-23,FRU-ORG,5,148.92804593264304
1062,2017-04-24,FRU-FRE,14,234.12291668906926
1063,2017-04-24,FRU-ORG,4,119.14243674611444
1064,2017-04-24,EGG-FIS,1,96.42328526261453
1065,2017-04-25,FRU-ORG,13,387.2129194248719
1066,2017-04-28,FRU-FRE,31,518.4150298115105
1067,2017-04-30,EGG-MUT,2,421.44211505922163
1068,2017-05-01,EGG-MUT,1,210.72105752961082
1069,2017-05-02,FRU-ORG,10,297.8560918652861
1070,2017-05-02,EGG-FIS,3,289.2698557878436
1071,2017-05-02,EGG-MUT,1,210.72105752961082
1072,2017-05-04,BAK-BRE,46,541.2995271637838
1073,2017-05-04,EGG-FIS,2,192.84657052522905
1074,2017-05-05,FRU-ORG,19,565.9265745440435
1075,2017-05-06,EGG-FIS,11,1060.6561378887598
1076,2017-05-09,FRU-FRE,53,886.3224703229051
1077,2017-05-09,EGG-CHI,17,1087.3466826879219
1078,2017-05-09,BAK-BRE,10,117.67381025299647
1079,2017-05-09,FRU-ORG,12,357.42731023834335
1080,2017-05-09,SNA-COO,19,594.8693033236246
1081,2017-05-09,EGG-MUT,1,210.72105752961082
1082,2017-05-11,BEV-SOF,89,905.6166557499615
1083,2017-05-11,OIL-EDI,15,644.0833373103246
1084,2017-05-11,BAK-CAK,3,253.6400051359039
1085,2017-05-11,OIL-MAS,4,368.22590805307004
1086,2017-05-12,BEV-SOF,43,437.5451258117792
1087,2017-05-12,BEV-HEA,2,280.50849884098284
1088,2017-05-12,OIL-EDI,5,214.6944457701082
1089,2017-05-12,FRU-FRE,45,752.5379465005798
1090,2017-05-12,FRU-ORG,10,297.8560918652861
1091,2017-05-12,EGG-FIS,6,578.5397115756872
1092,2017-05-12,EGG-MUT,2,421.44211505922163
1093,2017-05-14,BEV-HEA,8,1122.0339953639314
1094,2017-05-14,SNA-NOO,193,1264.5599344362793
1095,2017-05-14,EGG-MUT,3,632.1631725888325
1096,2017-05-15,BEV-HEA,1,140.25424942049142
1097,2017-05-15,SNA-COO,9,281.7801963111906
1098,2017-05-15,SNA-NOO,26,170.35522432820343
1099,2017-05-16,EGG-MUT,1,210.72105752961082
1100,2017-05-19,EGG-CHI,2,127.92313913975552
1101,2017-05-19,BAK-BRE,29,341.2540497336898
1102,2017-05-19,EGG-FIS,4,385.6931410504581
1103,2017-05-19,EGG-MUT,2,421.44211505922163
1104,2017-05-20,FRU-FRE,23,384.6305059891852
1105,2017-05-20,BAK-BRE,31,364.78881178428907
1106,2017-05-20,FRU-ORG,20,595.7121837305722
1107,2017-05-22,FRU-FRE,9,150.50758930011597
1108,2017-05-22,FRU-ORG,18,536.140965357515
1109,2017-05-22,EGG-EGG,43,791.4471352382419
1110,2017-05-23,FRU-FRE,8,133.7845238223253
1111,2017-05-23,EGG-FIS,5,482.1164263130726
1112,2017-05-23,EGG-MUT,1,210.72105752961082
1113,2017-05-25,EGG-CHI,14,895.4619739782886
1114,2017-05-25,EGG-MUT,1,210.72105752961082
1115,2017-05-26,BAK-CAK,3,253.6400051359039
1116,2017-05-26,EGG-FIS,12,1157.0794231513744
1117,2017-05-26,EGG-MUT,2,421.44211505922163
1118,2017-05-29,FRU-ORG,4,119.14243674611444
1119,2017-05-29,EGG-FIS,6,578.5397115756872
1120,2017-05-30,FRU-FRE,35,585.3072917226732
1121,2017-05-30,FRU-ORG,33,982.9251031554442
1122,2017-05-30,EGG-FIS,8,771.3862821009162
1123,2017-05-30,EGG-EGG,4,73.62298932448762
1124,2017-05-30,FOO-ORG,10,297.97398420207355
1125,2017-05-30,EGG-MUT,3,632.1631725888325
1126,2017-05-31,FRU-FRE,14,234.12291668906926
1127,2017-05-31,EGG-CHI,7,447.7309869891443
1128,2017-05-31,BAK-BRE,19,223.5802394806933
1129,2017-06-02,BAK-BRE,18,211.81285845539364
1130,2017-06-03,EGG-MUT,2,421.44211505922163
1131,2017-06-03,FOO-ATT,4,43.49856616463318
1132,2017-06-05,BAK-CAK,5,422.7333418931732
1133,2017-06-05,FRU-ORG,16,476.56974698445777
1134,2017-06-06,FRU-FRE,19,317.7382440780226
1135,2017-06-06,EGG-CHI,15,959.4235435481664
1136,2017-06-06,FRU-ORG,9,268.0704826787575
1137,2017-06-06,EGG-FIS,3,289.2698557878436
1138,2017-06-12,FRU-FRE,25,418.07663694476656
1139,2017-06-12,BAK-CAK,6,507.2800102718078
1140,2017-06-12,FRU-ORG,10,297.8560918652861
1141,2017-06-14,FRU-FRE,23,384.6305059891852
1142,2017-06-14,BAK-BRE,36,423.6257169107873
1143,2017-06-15,BAK-BRE,34,400.090954860188
1144,2017-06-16,EGG-MUT,2,421.44211505922163
1145,2017-06-17,EGG-FIS,3,289.2698557878436
1146,2017-06-17,FOO-DAL,8,227.64781385642573
1147,2017-06-17,EGG-MUT,6,1264.326345177665
1148,2017-06-19,FRU-FRE,15,250.84598216685993
1149,2017-06-20,FRU-FRE,56,936.491666756277
1150,2017-06-20,BAK-CAK,6,507.2800102718078
1151,2017-06-20,EGG-FIS,5,482.1164263130726
1152,2017-06-21,FRU-FRE,15,250.84598216685993
1153,2017-06-21,FRU-ORG,22,655.2834021036294
1154,2017-06-23,BAK-CAK,2,169.09333675726927
1155,2017-06-23,BAK-BRE,60,706.0428615179788
1156,2017-06-24,BAK-CAK,6,507.2800102718078
1157,2017-06-26,FRU-FRE,17,284.29211312244126
1158,2017-06-26,SNA-CHO,6,158.65893639186714
1159,2017-06-26,EGG-CHI,14,895.4619739782886
1160,2017-06-26,FRU-ORG,14,416.99852861140056
1161,2017-06-27,SNA-CHO,22,581.7494334368462
1162,2017-06-28,BEV-SOF,54,549.4752742752576
1163,2017-06-28,EGG-MUT,1,210.72105752961082
1164,2017-06-29,SNA-CHO,18,475.97680917560143
1165,2017-07-02,EGG-CHI,2,127.92313913975552
1166,2017-07-02,BAK-BRE,35,411.85833588548763
1167,2017-07-02,FRU-ORG,35,1042.4963215285013
1168,2017-07-04,EGG-FIS,10,964.2328526261452
1169,2017-07-05,FRU-FRE,23,384.6305059891852
1170,2017-07-05,BAK-CAK,11,930.013352164981
1171,2017-07-06,FRU-FRE,48,802.7071429339518
1172,2017-07-07,FRU-FRE,61,1020.1069941452304
1173,2017-07-07,BAK-BRE,54,635.438575366181
1174,2017-07-08,EGG-CHI,3,191.8847087096333
1175,2017-07-10,EGG-CHI,3,191.8847087096333
1176,2017-07-11,EGG-CHI,15,959.4235435481664
1177,2017-07-11,FRU-ORG,5,148.92804593264304
1178,2017-07-11,EGG-FIS,5,482.1164263130726
1179,2017-07-14,FRU-FRE,53,886.3224703229051
1180,2017-07-14,BAK-CAK,2,169.09333675726927
1181,2017-07-14,BAK-BRE,23,270.6497635818919
1182,2017-07-14,FRU-ORG,19,565.9265745440435
1183,2017-07-16,EGG-CHI,4,255.84627827951104
1184,2017-07-16,EGG-EGG,23,423.33218861580383
1185,2017-07-17,BAK-CAK,8,676.3733470290771
1186,2017-07-17,EGG-CHI,12,767.5388348385331
1187,2017-07-17,FRU-ORG,38,1131.853149088087
1188,2017-07-18,BAK-CAK,8,676.3733470290771
1189,2017-07-18,EGG-CHI,9,575.6541261288999
1190,2017-07-18,EGG-FIS,4,385.6931410504581
1191,2017-07-19,FRU-ORG,4,119.14243674611444
1192,2017-07-21,BAK-CAK,9,760.9200154077117
1193,2017-07-21,EGG-FIS,5,482.1164263130726
1194,2017-07-22,BAK-CAK,4,338.18667351453854
1195,2017-07-22,FRU-ORG,42,1250.9955858342016
1196,2017-07-22,EGG-MUT,2,421.44211505922163
1197,2017-07-23,BAK-CAK,3,253.6400051359039
1198,2017-07-23,EGG-CHI,9,575.6541261288999
1199,2017-07-25,FRU-FRE,75,1254.2299108342997
1200,2017-07-25,FRU-ORG,27,804.2114480362725
1201,2017-07-25,EGG-MUT,2,421.44211505922163
1202,2017-07-28,BAK-CAK,5,422.7333418931732
1203,2017-07-29,FRU-FRE,76,1270.9529763120904
1204,2017-07-30,EGG-CHI,5,319.8078478493888
1205,2017-07-31,BAK-BRE,20,235.34762050599295
1206,2017-08-01,BAK-CAK,4,338.18667351453854
1207,2017-08-02,SNA-COO,1,31.308910701243402
1208,2017-08-03,FRU-FRE,40,668.9226191116265
1209,2017-08-03,BAK-BRE,53,623.6711943408812
1210,2017-08-03,EGG-FIS,6,578.5397115756872
1211,2017-08-04,FRU-FRE,99,1655.5834823012756
1212,2017-08-04,BAK-CAK,6,507.2800102718078
1213,2017-08-04,SNA-COO,40,1252.356428049736
1214,2017-08-04,EGG-MUT,2,421.44211505922163
1215,2017-08-05,EGG-CHI,7,447.7309869891443
1216,2017-08-07,FRU-FRE,16,267.5690476446506
1217,2017-08-07,BAK-BRE,32,376.5561928095887
1218,2017-08-07,FRU-ORG,16,476.56974698445777
1219,2017-08-07,EGG-FIS,1,96.42328526261453
1220,2017-08-07,EGG-EGG,4,73.62298932448762
1221,2017-08-08,EGG-CHI,3,191.8847087096333
1222,2017-08-08,EGG-EGG,12,220.86896797346287
1223,2017-08-09,BAK-BRE,23,270.6497635818919
1224,2017-08-09,BAK-BIS,19,143.58999121012596
1225,2017-08-09,EGG-MUT,1,210.72105752961082
1226,2017-08-12,EGG-CHI,5,319.8078478493888
1227,2017-08-12,FRU-ORG,11,327.6417010518147
1228,2017-08-12,EGG-FIS,2,192.84657052522905
1229,2017-08-13,FRU-FRE,20,334.4613095558133
1230,2017-08-13,FRU-ORG,7,208.49926430570028
1231,2017-08-14,BAK-CAK,3,253.6400051359039
1232,2017-08-14,BAK-BRE,52,611.9038133155816
1233,2017-08-15,BAK-BRE,20,235.34762050599295
1234,2017-08-16,EGG-CHI,7,447.7309869891443
1235,2017-08-18,FRU-FRE,40,668.9226191116265
1236,2017-08-18,FRU-ORG,18,536.140965357515
1237,2017-08-19,EGG-FIS,3,289.2698557878436
1238,2017-08-20,EGG-MUT,1,210.72105752961082
1239,2017-08-21,BAK-CAK,4,338.18667351453854
1240,2017-08-21,BAK-BRE,20,235.34762050599295
1241,2017-08-21,FRU-ORG,34,1012.7107123419728
1242,2017-08-21,EGG-FIS,2,192.84657052522905
1243,2017-08-21,EGG-MUT,1,210.72105752961082
1244,2017-08-22,BAK-CAK,5,422.7333418931732
1245,2017-08-22,FRU-ORG,12,357.42731023834335
1246,2017-08-23,BAK-BRE,52,611.9038133155816
1247,2017-08-23,EGG-EGG,21,386.52069395356
1248,2017-08-23,EGG-MUT,2,421.44211505922163
1249,2017-08-23,FOO-RIC,8,114.77467855436352
1250,2017-08-26,FRU-FRE,7,117.06145834453463
1251,2017-08-26,EGG-EGG,27,496.95517794029143
1252,2017-08-27,BAK-CAK,1,84.54666837863464
1253,2017-08-27,EGG-CHI,4,255.84627827951104
1254,2017-08-27,BAK-BRE,52,611.9038133155816
1255,2017-08-27,FRU-ORG,38,1131.853149088087
1256,2017-08-27,EGG-FIS,2,192.84657052522905
1257,2017-08-28,FRU-ORG,41,1221.209976647673
1258,2017-08-28,SNA-COO,1,31.308910701243402
1259,2017-08-29,BEV-SOF,74,752.9846351179456
1260,2017-08-29,BAK-CAK,7,591.8266786504424
1261,2017-08-29,EGG-FIS,2,192.84657052522905
1262,2017-08-29,EGG-MUT,1,210.72105752961082
1263,2017-09-02,FRU-FRE,16,267.5690476446506
1264,2017-09-05,BAK-BRE,14,164.74333435419507
1265,2017-09-05,FRU-ORG,8,238.28487349222888
1266,2017-09-05,EGG-FIS,7,674.9629968383017
1267,2017-09-06,BAK-CAK,5,422.7333418931732
1268,2017-09-06,FRU-ORG,15,446.78413779792913
1269,2017-09-07,EGG-CHI,6,383.7694174192666
1270,2017-09-08,EGG-CHI,6,383.7694174192666
1271,2017-09-10,FRU-FRE,16,267.5690476446506
1272,2017-09-10,BAK-CAK,1,84.54666837863464
1273,2017-09-12,FRU-FRE,21,351.1843750336039
1274,2017-09-12,BAK-CAK,3,253.6400051359039
1275,2017-09-12,BAK-BRE,72,847.2514338215746
1276,2017-09-12,EGG-MUT,1,210.72105752961082
1277,2017-09-13,EGG-CHI,8,511.6925565590221
1278,2017-09-13,BAK-BRE,15,176.5107153794947
1279,2017-09-13,EGG-MUT,2,421.44211505922163
1280,2017-09-14,BAK-BRE,14,164.74333435419507
1281,2017-09-15,FRU-ORG,14,416.99852861140056
1282,2017-09-16,FRU-ORG,5,148.92804593264304
1283,2017-09-17,FRU-FRE,30,501.69196433371985
1284,2017-09-17,BAK-CAK,8,676.3733470290771
1285,2017-09-17,EGG-FIS,7,674.9629968383017
1286,2017-09-18,FRU-FRE,14,234.12291668906926
1287,2017-09-18,EGG-MUT,1,210.72105752961082
1288,2017-09-19,BAK-CAK,2,169.09333675726927
1289,2017-09-19,OIL-MAS,7,644.3953390928725
1290,2017-09-19,FRU-ORG,17,506.3553561709864
1291,2017-09-19,EGG-FIS,2,192.84657052522905
1292,2017-09-19,EGG-MUT,1,210.72105752961082
1293,2017-09-20,FRU-FRE,10,167.23065477790664
1294,2017-09-20,EGG-CHI,2,127.92313913975552
1295,2017-09-20,FRU-ORG,16,476.56974698445777
1296,2017-09-20,EGG-FIS,6,578.5397115756872
1297,2017-09-20,EGG-MUT,1,210.72105752961082
1298,2017-09-22,EGG-CHI,7,447.7309869891443
1299,2017-09-22,OIL-MAS,9,828.5082931194077
1300,2017-09-22,BAK-BIS,54,408.09786975509485
1301,2017-09-22,FOO-DAL,14,398.383674248745
1302,2017-09-23,BAK-BRE,22,258.88238255659223
1303,2017-09-23,EGG-FIS,2,192.84657052522905
1304,2017-09-23,BAK-BIS,69,521.4583891315101
1305,2017-09-24,BAK-CAK,5,422.7333418931732
1306,2017-09-24,EGG-CHI,6,383.7694174192666
1307,2017-09-24,FOO-ORG,3,89.39219526062207
1308,2017-09-25,FRU-FRE,21,351.1843750336039
1309,2017-09-25,EGG-FIS,7,674.9629968383017
1310,2017-09-25,EGG-EGG,68,1251.5908185162896
1311,2017-09-26,FRU-FRE,50,836.1532738895331
1312,2017-09-26,BAK-CAK,7,591.8266786504424
1313,2017-09-26,EGG-CHI,12,767.5388348385331
1314,2017-09-26,EGG-FIS,6,578.5397115756872
1315,2017-09-26,FOO-ORG,22,655.5427652445619
1316,2017-09-27,EGG-FIS,6,578.5397115756872
1317,2017-09-27,FOO-ORG,15,446.9609763031104
1318,2017-09-29,SNA-COO,29,907.9584103360587
1319,2017-09-29,EGG-EGG,23,423.33218861580383
1320,2017-09-29,FOO-ORG,3,89.39219526062207
1321,2017-09-30,FRU-FRE,1,16.723065477790662
1322,2017-10-01,EGG-MUT,1,210.72105752961082
1323,2017-10-03,BAK-CAK,7,591.8266786504424
1324,2017-10-03,EGG-CHI,9,575.6541261288999
1325,2017-10-04,FRU-ORG,5,148.92804593264304
1326,2017-10-04,EGG-FIS,4,385.6931410504581
1327,2017-10-06,FRU-ORG,10,297.8560918652861
1328,2017-10-07,FRU-ORG,6,178.71365511917168
1329,2017-10-09,BAK-CAK,9,760.9200154077117
1330,2017-10-09,EGG-CHI,6,383.7694174192666
1331,2017-10-09,BAK-BRE,42,494.2300030625852
1332,2017-10-10,FRU-FRE,30,501.69196433371985
1333,2017-10-10,BAK-BRE,44,517.7647651131845
1334,2017-10-11,BAK-CAK,10,845.4666837863464
1335,2017-10-11,BAK-BRE,165,1941.6178691744417
1336,2017-10-11,EGG-MUT,7,1475.0474027072758
1337,2017-10-12,OIL-SPI,1,117.36522930648769
1338,2017-10-12,FRU-ORG,19,565.9265745440435
1339,2017-10-13,OIL-SPI,9,1056.2870637583892
1340,2017-10-13,FRU-ORG,15,446.78413779792913
1341,2017-10-13,EGG-MUT,2,421.44211505922163
1342,2017-10-14,EGG-CHI,2,127.92313913975552
1343,2017-10-14,EGG-FIS,7,674.9629968383017
1344,2017-10-15,OIL-SPI,4,469.46091722595077
1345,2017-10-15,BAK-CAK,5,422.7333418931732
1346,2017-10-15,BAK-BRE,20,235.34762050599295
1347,2017-10-15,EGG-EGG,9,165.65172598009715
1348,2017-10-15,EGG-MUT,5,1053.6052876480542
1349,2017-10-16,BAK-BRE,33,388.32357383488835
1350,2017-10-17,OIL-SPI,4,469.46091722595077
1351,2017-10-20,BEV-SOF,7,71.2282762949408
1352,2017-10-20,BAK-CAK,7,591.8266786504424
1353,2017-10-20,FRU-ORG,11,327.6417010518147
1354,2017-10-20,EGG-MUT,1,210.72105752961082
1355,2017-10-21,BEV-SOF,117,1190.5297609297247
1356,2017-10-21,FRU-FRE,22,367.90744051139455
1357,2017-10-21,EGG-CHI,4,255.84627827951104
1358,2017-10-21,FRU-ORG,29,863.7826664093297
1359,2017-10-21,EGG-FIS,4,385.6931410504581
1360,2017-10-21,EGG-MUT,3,632.1631725888325
1361,2017-10-22,FRU-FRE,54,903.0455358006958
1362,2017-10-23,EGG-FIS,3,289.2698557878436
1363,2017-10-27,BEV-HEA,3,420.76274826147426
1364,2017-10-27,EGG-MUT,1,210.72105752961082
1365,2017-10-28,BEV-HEA,4,561.0169976819657
1366,2017-10-28,BAK-CAK,5,422.7333418931732
1367,2017-10-28,FRU-ORG,29,863.7826664093297
1368,2017-10-28,EGG-MUT,3,632.1631725888325
1369,2017-10-29,FRU-FRE,34,568.5842262448825
1370,2017-10-29,EGG-FIS,13,1253.5027084139888
1371,2017-10-31,FRU-ORG,12,357.42731023834335
1372,2017-10-31,EGG-MUT,4,842.8842301184433
1373,2017-11-03,EGG-FIS,3,289.2698557878436
1374,2017-11-06,FRU-FRE,13,217.39985121127862
1375,2017-11-06,FRU-ORG,20,595.7121837305722
1376,2017-11-08,BAK-BRE,14,164.74333435419507
1377,2017-11-11,FRU-FRE,52,869.5994048451145
1378,2017-11-11,BAK-CAK,9,760.9200154077117
1379,2017-11-11,EGG-CHI,2,127.92313913975552
1380,2017-11-11,EGG-FIS,2,192.84657052522905
1381,2017-11-11,EGG-MUT,2,421.44211505922163
1382,2017-11-12,FRU-FRE,72,1204.0607144009277
1383,2017-11-12,EGG-CHI,11,703.5772652686553
1384,2017-11-12,FRU-ORG,26,774.4258388497439
1385,2017-11-12,EGG-FIS,1,96.42328526261453
1386,2017-11-12,EGG-MUT,3,632.1631725888325
1387,2017-11-13,FRU-FRE,12,200.67678573348795
1388,2017-11-13,BAK-BRE,38,447.1604789613866
1389,2017-11-14,FRU-FRE,16,267.5690476446506
1390,2017-11-14,BAK-CAK,5,422.7333418931732
1391,2017-11-14,BAK-BRE,16,188.27809640479435
1392,2017-11-14,FRU-ORG,15,446.78413779792913
1393,2017-11-15,FRU-FRE,31,518.4150298115105
1394,2017-11-15,FRU-ORG,15,446.78413779792913
1395,2017-11-15,SNA-COO,5,156.544553506217
1396,2017-11-15,EGG-FIS,7,674.9629968383017
1397,2017-11-17,BEV-SOF,7,71.2282762949408
1398,2017-11-17,EGG-FIS,3,289.2698557878436
1399,2017-11-18,BEV-SOF,12,122.1056165056128
1400,2017-11-18,FRU-FRE,8,133.7845238223253
1401,2017-11-18,BAK-CAK,2,169.09333675726927
1402,2017-11-18,EGG-MUT,3,632.1631725888325
1403,2017-11-19,BAK-CAK,5,422.7333418931732
1404,2017-11-19,EGG-CHI,9,575.6541261288999
1405,2017-11-19,BAK-BRE,33,388.32357383488835
1406,2017-11-20,BEV-SOF,165,1678.9522269521758
1407,2017-11-20,BAK-CAK,5,422.7333418931732
1408,2017-11-20,BAK-BRE,23,270.6497635818919
1409,2017-11-20,FRU-ORG,15,446.78413779792913
1410,2017-11-21,BEV-SOF,27,274.7376371376288
1411,2017-11-21,FRU-ORG,10,297.8560918652861
1412,2017-11-21,EGG-FIS,5,482.1164263130726
1413,2017-11-21,FOO-ATT,26,282.7406800701157
1414,2017-11-22,BEV-SOF,35,356.14138147470396
1415,2017-11-22,FRU-ORG,10,297.8560918652861
1416,2017-11-22,EGG-MUT,2,421.44211505922163
1417,2017-11-23,EGG-CHI,9,575.6541261288999
1418,2017-11-24,EGG-CHI,20,1279.2313913975552
1419,2017-11-24,BAK-BRE,54,635.438575366181
1420,2017-11-24,FRU-ORG,24,714.8546204766867
1421,2017-11-24,EGG-FIS,1,96.42328526261453
1422,2017-11-24,FOO-ATT,118,1283.2077018566788
1423,2017-11-25,BAK-CAK,4,338.18667351453854
1424,2017-11-25,FRU-ORG,19,565.9265745440435
1425,2017-11-26,BAK-CAK,8,676.3733470290771
1426,2017-11-26,EGG-CHI,5,319.8078478493888
1427,2017-11-26,BAK-BRE,75,882.5535768974736
1428,2017-11-26,FRU-ORG,83,2472.2055624818745
1429,2017-11-27,FRU-FRE,42,702.3687500672078
1430,2017-11-27,BAK-BRE,23,270.6497635818919
1431,2017-11-27,EGG-FIS,6,578.5397115756872
1432,2017-11-27,EGG-MUT,6,1264.326345177665
1433,2017-11-28,FRU-FRE,18,301.01517860023193
1434,2017-11-28,OIL-MAS,7,644.3953390928725
1435,2017-11-28,FRU-ORG,5,148.92804593264304
1436,2017-11-30,FRU-FRE,23,384.6305059891852
1437,2017-11-30,EGG-CHI,6,383.7694174192666
1438,2017-11-30,EGG-FIS,4,385.6931410504581
1439,2017-12-03,BAK-BRE,53,623.6711943408812
1440,2017-12-04,FRU-ORG,65,1936.0645971243596
1441,2017-12-04,EGG-EGG,6,110.43448398673144
1442,2017-12-05,BAK-CAK,3,253.6400051359039
1443,2017-12-05,BAK-BRE,43,505.9973840878848
1444,2017-12-05,FRU-ORG,11,327.6417010518147
1445,2017-12-05,EGG-EGG,20,368.1149466224381
1446,2017-12-06,FRU-FRE,16,267.5690476446506
1447,2017-12-06,BAK-CAK,10,845.4666837863464
1448,2017-12-06,EGG-CHI,5,319.8078478493888
1449,2017-12-06,BAK-BRE,32,376.5561928095887
1450,2017-12-06,FRU-ORG,51,1519.0660685129592
1451,2017-12-06,EGG-FIS,6,578.5397115756872
1452,2017-12-06,EGG-EGG,30,552.1724199336571
1453,2017-12-06,EGG-MUT,3,632.1631725888325
1454,2017-12-08,EGG-CHI,17,1087.3466826879219
1455,2017-12-09,SNA-COO,4,125.23564280497361
1456,2017-12-09,EGG-FIS,6,578.5397115756872
1457,2017-12-11,BAK-CAK,3,253.6400051359039
1458,2017-12-11,BAK-BRE,33,388.32357383488835
1459,2017-12-11,EGG-FIS,6,578.5397115756872
1460,2017-12-12,BAK-CAK,3,253.6400051359039
1461,2017-12-12,EGG-CHI,7,447.7309869891443
1462,2017-12-12,FRU-ORG,32,953.1394939689155
1463,2017-12-12,FOO-ATT,10,108.74641541158296
1464,2017-12-14,EGG-MUT,1,210.72105752961082
1465,2017-12-14,FOO-ATT,44,478.484227810965
1466,2017-12-15,BAK-BRE,35,411.85833588548763
1467,2017-12-16,BAK-BRE,33,388.32357383488835
1468,2017-12-17,BAK-CAK,3,253.6400051359039
1469,2017-12-17,FOO-ATT,48,521.9827939755982
1470,2017-12-18,FRU-FRE,78,1304.3991072676718
1471,2017-12-18,BAK-BRE,38,447.1604789613866
1472,2017-12-18,FRU-ORG,18,536.140965357515
1473,2017-12-19,FRU-ORG,10,297.8560918652861
1474,2017-12-19,SNA-COO,7,219.1623749087038
1475,2017-12-19,EGG-MUT,1,210.72105752961082
1476,2017-12-20,BAK-CAK,3,253.6400051359039
1477,2017-12-20,FRU-ORG,6,178.71365511917168
1478,2017-12-20,BAK-BIS,41,309.85208629553495
1479,2017-12-22,BAK-CAK,5,422.7333418931732
1480,2017-12-22,FRU-ORG,28,833.9970572228011
1481,2017-12-23,BEV-SOF,23,234.0357649690912
1482,2017-12-23,OIL-SPI,5,586.8261465324384
1483,2017-12-23,BAK-CAK,6,507.2800102718078
1484,2017-12-23,SNA-COO,9,281.7801963111906
1485,2017-12-24,BEV-SOF,36,366.3168495168384
1486,2017-12-24,BAK-CAK,3,253.6400051359039
1487,2017-12-25,EGG-CHI,5,319.8078478493888
1488,2017-12-25,BAK-BRE,11,129.44119127829612
1489,2017-12-25,EGG-MUT,4,842.8842301184433
1490,2017-12-26,BAK-CAK,1,84.54666837863464
1491,2017-12-26,EGG-CHI,13,831.5004044084109
1492,2017-12-27,FRU-ORG,46,1370.1380225803161
1493,2017-12-29,BAK-CAK,4,338.18667351453854
1494,2017-12-30,FRU-ORG,27,804.2114480362725
1495,2017-12-31,BAK-BRE,13,152.9759533288954
1496,2017-12-31,SNA-NOO,14,91.72973617672493
1497,2018-01-01,EGG-CHI,9,575.6541261288999
1498,2018-01-01,BAK-BRE,47,553.0669081890834
1499,2018-01-04,EGG-CHI,7,447.7309869891443
1500,2018-01-04,SNA-NOO,132,864.8803696662636
1501,2018-01-04,EGG-MUT,2,421.44211505922163
1502,2018-01-05,FRU-FRE,20,334.4613095558133
1503,2018-01-06,EGG-FIS,6,578.5397115756872
1504,2018-01-06,FOO-DAL,1,28.455976732053216
1505,2018-01-07,EGG-FIS,6,578.5397115756872
1506,2018-01-07,EGG-MUT,1,210.72105752961082
1507,2018-01-08,FRU-ORG,16,476.56974698445777
1508,2018-01-09,BAK-CAK,2,169.09333675726927
1509,2018-01-10,EGG-CHI,9,575.6541261288999
1510,2018-01-10,FRU-ORG,21,625.4977929171008
1511,2018-01-10,EGG-EGG,24,441.73793594692575
1512,2018-01-11,EGG-FIS,7,674.9629968383017
1513,2018-01-12,FRU-FRE,46,769.2610119783704
1514,2018-01-12,EGG-CHI,1,63.96156956987776
1515,2018-01-12,BAK-BRE,121,1423.8531040612572
1516,2018-01-12,EGG-FIS,3,289.2698557878436
1517,2018-01-12,EGG-EGG,26,478.5494306091695
1518,2018-01-12,EGG-MUT,5,1053.6052876480542
1519,2018-01-14,OIL-MAS,10,920.5647701326751
1520,2018-01-14,BAK-BRE,66,776.6471476697767
1521,2018-01-14,EGG-FIS,1,96.42328526261453
1522,2018-01-14,BAK-BIS,6,45.34420775056609
1523,2018-01-15,BAK-BIS,80,604.5894366742145
1524,2018-01-16,BEV-SOF,6,61.0528082528064
1525,2018-01-19,FRU-FRE,110,1839.537202556973
1526,2018-01-19,EGG-MUT,2,421.44211505922163
1527,2018-01-20,FRU-ORG,24,714.8546204766867
1528,2018-01-21,FRU-FRE,32,535.1380952893012
